OBJECTID,LifeCycleS,Shape.STLe,TRANSPORT_,TRANSPOR_1,TRAVEL_DIR,SPEED_LIMI,TOTAL_NUMB,DISASTER_R,TRUCK_ROUT,LEFT_LOCAL,RIGHT_LOCA,STRUCTURED,STRUCTUR_1,HIGHWAY_RO,HIGHWAY__1,SINGLE_HOU,FROM_LEFT_,TO_LEFT_HO,FROM_RIGHT,TO_RIGHT_H,ACCESS_RES,FROM_VEHIC,TO_VEHICLE,last_edite,AZIMUTH
24658,ACT,694.414870837701528,2651762,RLO,B,"50","2",N,N,Saturna Island,Saturna Island,2468,Winter Cove Rd,,,,125,143,124,158,N,,,2024/11/18 21:50:32.000,112.809
24661,ACT,199.072514784402784,2651767,RLO,B,"50","2",N,N,Saturna Island,Saturna Island,2468,Winter Cove Rd,,,,117,119,114,118,N,,,2024/11/18 21:50:32.000,271.777
24663,ACT,30.441937016309303,2651769,RLO,B,"50","2",N,N,Saturna Island,Saturna Island,2468,Winter Cove Rd,,,,149,145,103,105,N,,,2024/11/18 21:50:32.000,337.977
7824,ACT,257.191047858736511,305441,RLO,B,"30","2",N,N,Metchosin,Metchosin,13801,Winter Rd,,,,901,979,900,978,N,,,2024/11/18 21:50:32.000,281.434
14927,ACT,71.375741307588058,513233,RLO,B,"30","2",N,N,Metchosin,Metchosin,13801,Winter Rd,,,,989,999,988,998,N,,,2024/11/18 21:50:32.000,289.433
18731,ACT,13.799948706064091,2071444,RLO,B,"30","2",N,N,Metchosin,Metchosin,13801,Winter Rd,,,,981,983,980,982,N,,,2024/11/18 21:50:32.000,281.813
18732,ACT,25.829144729355637,2071445,RLO,B,"30","2",N,N,Metchosin,Metchosin,13801,Winter Rd,,,,985,987,984,986,N,,,2024/11/18 21:50:32.000,281.810
1114,ACT,114.706952842292026,294562,RLO,B,"50","2",N,N,Saanich,Saanich,1464,Winterburn Pl,,,,4910,4948,4911,4949,N,,,2024/11/18 21:50:32.000,32.658
13783,ACT,69.765920358113632,446369,RLO,B,"50","2",N,N,Salt Spring Island,Salt Spring Island,11380,Winteringham Rd,,,,100,128,101,129,N,,,2024/11/18 21:50:32.000,216.628
3823,ACT,339.967976792612433,298305,RLO,B,"50","2",N,N,Saanich,Saanich,28760,Winton St,,,,3900,3948,3901,3949,N,,,2024/11/18 21:50:32.000,349.115
4816,ACT,81.231244176178919,299702,RLO,B,"50","2",N,N,Saanich,Saanich,16884,Wiseton St,,,,4000,4014,4001,4015,N,,,2024/11/18 21:50:32.000,352.139
19915,ACT,14.668707961166859,2404427,RLO,B,"50","2",N,N,Saanich,Saanich,16884,Wiseton St,,,,4016,4018,4017,4019,N,,,2024/11/18 21:50:32.000,55.242
19916,ACT,49.162075554638662,2404428,RLO,B,"50","2",N,N,Saanich,Saanich,16884,Wiseton St,,,,4020,4028,4021,4029,N,,,2024/11/18 21:50:32.000,55.242
8292,ACT,120.731791862344721,306133,RLO,B,"50","2",N,N,Colwood,Colwood,15100,Wishart Pl,,,,3301,3349,3300,3348,N,,,2024/11/18 21:50:32.000,202.891
8376,ACT,14.529998410529849,306280,RLO,B,"50","2",N,N,Colwood,Colwood,15100,Wishart Pl,,,,,,,,N,,,2024/11/18 21:50:32.000,216.639
7694,ACT,74.241465526819979,305279,RLO,B,"50","2",N,N,Colwood,Colwood,15411,Wishart Rd,,,,3011,3019,3010,3018,N,,,2024/11/18 21:50:32.000,199.342
7696,ACT,65.492624789208136,305281,RLO,B,"50","2",N,N,Colwood,Colwood,15411,Wishart Rd,,,,3001,3009,3000,3008,N,,,2024/11/18 21:50:32.000,201.967
7697,ACT,94.121106701207026,305282,RLO,B,"30","2",N,N,Colwood,Colwood,15411,Wishart Rd,,,,3021,3049,3020,3048,N,,,2024/11/18 21:50:32.000,201.119
7698,ACT,143.429954033214415,305283,RLO,B,"30","2",N,N,Colwood,Colwood,15411,Wishart Rd,,,,3051,3069,3050,3068,N,,,2024/11/18 21:50:32.000,201.258
7699,ACT,80.519071231851655,305284,RLO,B,"30","2",N,N,Colwood,Colwood,15411,Wishart Rd,,,,3071,3099,3070,3098,N,,,2024/11/18 21:50:32.000,201.180
25427,ACT,517.337788645573141,2681259,RLO,B,"30","2",N,N,Colwood,Colwood,15411,Wishart Rd,,,,3101,3199,3100,3198,N,,,2024/11/18 21:50:32.000,200.712
291,ACT,94.282001864652898,293422,RLO,B,"50","2",N,N,Sidney,Sidney,19668,Wisteria Pl,,,,10040,10058,10041,10059,N,,,2024/11/18 21:50:32.000,333.484
25031,ACT,62.914598141390421,2657176,RLO,B,"50","2",N,N,Langford,Langford,97102,Wisteria Ridge,,,,,,650,698,N,,,2024/11/18 21:50:32.000,134.591
8865,ACT,55.296380468164465,307139,RLO,B,"50","2",N,N,Sooke,Sooke,76796,Wisterwood Way E,,,,5651,5679,5650,5678,N,,,2024/11/18 21:50:32.000,258.448
8866,ACT,71.290332024054990,307140,RLO,B,"50","2",N,N,Sooke,Sooke,76796,Wisterwood Way E,,,,5681,5699,5680,5698,N,,,2024/11/18 21:50:32.000,248.788
8862,ACT,165.859240857182215,307133,RLO,B,"50","2",N,N,Sooke,Sooke,18507,Wisterwood Way W,,,,5711,5729,5710,5728,N,,,2024/11/18 21:50:32.000,232.392
8863,ACT,47.285805131138453,307134,RLO,B,"50","2",N,N,Sooke,Sooke,18507,Wisterwood Way W,,,,,,,,N,,,2024/11/18 21:50:32.000,207.336
17013,ACT,28.135416042596560,1878673,RLO,B,"50","2",N,N,Sooke,Sooke,18507,Wisterwood Way W,,,,5701,5701,5700,5700,N,,,2024/11/18 21:50:32.000,239.628
17014,ACT,89.754951804492862,1878674,RLO,B,"50","2",N,N,Sooke,Sooke,18507,Wisterwood Way W,,,,5703,5709,5702,5708,N,,,2024/11/18 21:50:32.000,228.438
9039,ACT,97.691361812700720,307383,RLO,B,"50","2",N,N,Sooke,Sooke,25324,Witter Pl,,,,2476,2498,2475,2499,N,,,2024/11/18 21:50:32.000,338.268
7814,ACT,292.775142516966980,305426,RLO,B,"50","2",N,N,Metchosin,Metchosin,8362,Witty Beach Rd,,,,540,598,541,599,N,,,2024/11/18 21:50:32.000,298.880
7816,ACT,360.752774622872437,305428,RLO,B,"50","2",N,N,Metchosin,Metchosin,8362,Witty Beach Rd,,,,500,530,501,531,N,,,2024/11/18 21:50:32.000,253.473
14923,ACT,88.211143006329010,513229,RLO,B,"50","2",N,N,Metchosin,Metchosin,8362,Witty Beach Rd,,,,532,538,533,539,N,,,2024/11/18 21:50:32.000,301.430
11633,ACT,60.648616607635830,367305,RLO,B,"20","2",N,N,View Royal,View Royal,60872,Wolf Lane,,,,80,88,81,89,N,,,2024/11/18 21:50:32.000,126.232
3023,ACT,94.971977763180220,297307,RLO,B,"50","2",N,N,Saanich,Saanich,26811,Wolf St,,,,3958,3998,3961,3999,N,,,2024/11/18 21:50:32.000,1.496
2095,ACT,245.856195521243649,296149,RLO,B,"50","2",N,N,Esquimalt,Esquimalt,30003,Wollaston St,,,,1001,1099,1000,1098,N,,,2024/11/18 21:50:32.000,282.029
2096,ACT,347.119232084593136,296150,RLO,B,"50","2",N,N,Esquimalt,Esquimalt,30003,Wollaston St,,,,901,999,900,998,N,,,2024/11/18 21:50:32.000,241.085
6395,ACT,414.865153461039370,302159,RLO,B,"50","2",N,N,Esquimalt,Esquimalt,30003,Wollaston St,,,,801,899,800,898,N,,,2024/11/18 21:50:32.000,247.712
6195,ACT,78.325789596845439,301866,RLO,B,"50","2",N,N,Saanich,Saanich,31803,Wolsey Pl,,,,3960,3978,3961,3979,N,,,2024/11/18 21:50:32.000,60.138
9464,ACT,137.692540480540572,308053,RLO,B,"50","2",N,N,Mayne Island,Mayne Island,13833,Wood Dale Dr,,,,341,349,340,348,N,,,2024/11/18 21:50:32.000,120.019
9466,ACT,56.612564525023949,308055,RLO,B,"50","2",N,N,Mayne Island,Mayne Island,13833,Wood Dale Dr,,,,351,363,350,358,N,,,2024/11/18 21:50:32.000,117.418
9468,ACT,239.435796873951801,308057,RLO,B,"50","2",N,N,Mayne Island,Mayne Island,13833,Wood Dale Dr,,,,365,389,360,388,N,,,2024/11/18 21:50:32.000,86.818
9470,ACT,137.880270959415043,308059,RLO,B,"50","2",N,N,Mayne Island,Mayne Island,13833,Wood Dale Dr,,,,391,409,390,408,N,,,2024/11/18 21:50:32.000,109.767
9473,ACT,127.969448520222983,308062,RLO,B,"50","2",N,N,Mayne Island,Mayne Island,13833,Wood Dale Dr,,,,411,419,410,418,N,,,2024/11/18 21:50:32.000,118.950
9475,ACT,105.745122295297577,308064,RLO,B,"50","2",N,N,Mayne Island,Mayne Island,13833,Wood Dale Dr,,,,421,439,420,438,N,,,2024/11/18 21:50:32.000,119.876
15183,ACT,379.660248615620105,513630,RLO,B,"50","2",N,N,Mayne Island,Mayne Island,13833,Wood Dale Dr,,,,313,339,316,338,N,,,2024/11/18 21:50:32.000,131.507
16858,ACT,691.162033596785363,1862504,RLO,B,"50","2",N,N,Mayne Island,Mayne Island,13833,Wood Dale Dr,,,,251,311,250,314,N,,,2024/11/18 21:50:32.000,111.181
5213,ACT,98.755636625865563,300252,RLO,B,"50","2",N,N,Esquimalt,Esquimalt,839,Wood St,,,,1331,1349,1330,1348,N,,,2024/11/18 21:50:32.000,271.829
19277,ACT,200.576141600135657,2341670,RLO,B,"50","2",N,N,North Saanich,North Saanich,66646,Wood Violet Lane,,,,2060,2142,2063,2141,N,,,2024/11/18 21:50:32.000,88.553
10131,ACT,87.241396970740240,309660,RLO,B,"50","2",N,N,View Royal,View Royal,13487,Woodbine Crt,,,,240,256,241,255,N,,,2024/11/18 21:50:32.000,25.109
3637,ACT,240.087942009979827,298067,RLO,B,"30","2",N,N,Oak Bay,Oak Bay,2863,Woodburn Ave,,,,3230,3338,3231,3339,N,,,2024/11/18 21:50:32.000,21.423
3639,ACT,208.644624882681399,298069,RLO,B,"30","2",N,N,Oak Bay,Oak Bay,2863,Woodburn Ave,,,,3340,3448,3341,3449,N,,,2024/11/18 21:50:32.000,21.338
3640,ACT,232.393629451720187,298070,RLO,B,"30","2",N,N,Oak Bay,Oak Bay,2863,Woodburn Ave,,,,3100,3228,3101,3229,N,,,2024/11/18 21:50:32.000,6.141
8824,ACT,147.946028037453118,307062,RLO,B,"50","2",N,N,East Sooke,East Sooke,7539,Woodcock Rd,,,,1460,1498,1461,1499,N,,,2024/11/18 21:50:32.000,328.379
8826,ACT,121.950007847312378,307064,RLO,B,"50","2",N,N,East Sooke,East Sooke,7539,Woodcock Rd,,,,1500,1528,1501,1531,N,,,2024/11/18 21:50:32.000,311.816
121,ACT,86.758456999188269,293219,RLO,B,"50","2",N,N,North Saanich,North Saanich,8246,Woodcreek Dr,,,,910,928,911,929,N,,,2024/11/18 21:50:32.000,359.102
122,ACT,598.874891615268439,293220,RLO,B,"50","2",N,N,North Saanich,North Saanich,8246,Woodcreek Dr,,,,750,908,751,909,N,,,2024/11/18 21:50:32.000,75.777
127,ACT,122.901133102027742,293225,RLO,B,"50","2",N,N,North Saanich,North Saanich,8246,Woodcreek Dr,,,,600,628,601,629,N,,,2024/11/18 21:50:32.000,157.060
1589,ACT,536.967148305182036,295261,RLO,B,"50","2",N,N,North Saanich,North Saanich,8246,Woodcreek Dr,,,,630,748,631,749,N,,,2024/11/18 21:50:32.000,94.248
1588,ACT,168.335314085173479,295260,RLO,B,"50","2",N,N,North Saanich,North Saanich,18257,Woodcreek Pl,,,,920,998,921,999,N,,,2024/11/18 21:50:32.000,132.515
3334,ACT,53.379997971712214,297682,RLO,B,"50","2",N,N,Saanich,Saanich,25858,Woodcrest Pl,,,,4350,4352,4354,4354,N,,,2024/11/18 21:50:32.000,329.834
13507,ACT,46.838175414615634,443653,RLO,B,"50","2",N,N,Colwood,Colwood,58492,Woodend Pl,,,,3148,3160,3149,3165,N,,,2024/11/18 21:50:32.000,191.071
13505,ACT,70.322322974287474,443651,RLO,B,"50","2",N,N,Colwood,Colwood,58491,Woodend Rd,,,,531,535,530,540,N,,,2024/11/18 21:50:32.000,291.532
13506,ACT,29.415273292628100,443652,RLO,B,"50","2",N,N,Colwood,Colwood,58491,Woodend Rd,,,,537,539,542,548,N,,,2024/11/18 21:50:32.000,291.283
8988,ACT,29.408889055469906,307323,RLO,B,"50","2",N,N,Sooke,Sooke,29479,Woodgrove Pl,,,,6661,6677,6689,6679,N,,,2024/11/18 21:50:32.000,171.852
19960,ACT,331.931945032431315,2404540,RLO,B,"50","2",N,N,Saanich,Saanich,10780,Woodhall Dr,,,,926,978,937,979,N,,,2024/11/18 21:50:32.000,105.407
19961,ACT,93.422506265429647,2404541,RLO,B,"50","2",N,N,Saanich,Saanich,10780,Woodhall Dr,,,,890,912,891,907,N,,,2024/11/18 21:50:32.000,317.195
25383,ACT,60.230736758272258,2671279,RLO,B,"50","2",N,N,Saanich,Saanich,10780,Woodhall Dr,,,,914,920,909,927,N,,,2024/11/18 21:50:32.000,260.640
25384,ACT,37.935511904393849,2671280,RLO,B,"50","2",N,N,Saanich,Saanich,10780,Woodhall Dr,,,,922,924,929,935,N,,,2024/11/18 21:50:32.000,221.808
9837,ACT,116.326354613759321,308901,RLO,B,"50","2",N,N,Salt Spring Island,Salt Spring Island,7641,Woodhall Pl,,,,100,128,101,129,N,,,2024/11/18 21:50:32.000,234.390
11769,ACT,96.177858530589063,373700,RLO,B,"50","2",N,N,Langford,Langford,38940,Woodhampton Rise,,,,2207,2227,2206,2222,N,,,2024/11/18 21:50:32.000,158.527
9388,ACT,51.685039771485130,307947,RLO,B,"50","2",N,N,Shirley,Shirley,20773,Woodhaven Rd,,,,2800,2808,2801,2809,N,,,2024/11/18 21:50:32.000,316.477
9390,ACT,642.171528990565093,307949,RLO,B,"50","2",N,N,Shirley,Shirley,20773,Woodhaven Rd,,,,2700,2798,2701,2799,N,,,2024/11/18 21:50:32.000,343.539
10463,ACT,518.943015384417777,310296,RLO,B,"50","2",N,N,Shirley,Shirley,20773,Woodhaven Rd,,,,2810,2898,2811,2899,N,,,2024/11/18 21:50:32.000,338.385
21498,ACT,199.176322121828264,2484424,RLO,B,"50","2",N,N,Saanich,Saanich,15948,Woodhaven Terr,,,,3900,3922,3901,3923,N,,,2024/11/18 21:50:32.000,77.372
21499,ACT,41.076765942440019,2484425,RLO,B,"50","2",N,N,Saanich,Saanich,15948,Woodhaven Terr,,,,3924,3928,3925,3929,N,,,2024/11/18 21:50:32.000,130.901
1141,ACT,117.059297479068206,294595,RLO,B,"50","2",N,N,Saanich,Saanich,5645,Woodheath Lane,,,,1170,1198,1171,1199,N,,,2024/11/18 21:50:32.000,84.689
2383,ACT,88.025615997276603,296526,RLO,B,"50","2",N,N,Oak Bay,Oak Bay,11546,Woodhouse Rd,,,,2200,2238,2201,2239,N,,,2024/11/18 21:50:32.000,89.158
2384,ACT,92.896964466660592,296527,RLO,B,"50","2",N,N,Oak Bay,Oak Bay,11546,Woodhouse Rd,,,,2240,2298,2241,2299,N,,,2024/11/18 21:50:32.000,89.329
9734,ACT,473.966272427342631,308752,RLO,B,"50","2",N,N,Salt Spring Island,Salt Spring Island,6239,Woodland Dr,,,,291,399,290,398,N,,,2024/11/18 21:50:32.000,298.795
10005,ACT,791.713650873009328,309148,RLO,B,"50","2",N,N,Salt Spring Island,Salt Spring Island,6239,Woodland Dr,,,,101,259,100,258,N,,,2024/11/18 21:50:32.000,281.227
10006,ACT,150.750552581086197,309149,RLO,B,"50","2",N,N,Salt Spring Island,Salt Spring Island,6239,Woodland Dr,,,,261,289,260,288,N,,,2024/11/18 21:50:32.000,212.938
8860,ACT,118.334718435884241,307129,RLO,B,"50","2",N,N,Sooke,Sooke,6430,Woodlands Rd,,,,5781,5799,5780,5798,N,,,2024/11/18 21:50:32.000,228.631
8868,ACT,37.905667487683431,307142,RLO,B,"50","2",N,N,Sooke,Sooke,6430,Woodlands Rd,,,,5601,5607,5600,5606,N,,,2024/11/18 21:50:32.000,258.152
15077,ACT,53.488576003666431,513470,RLO,B,"50","2",N,N,Sooke,Sooke,6430,Woodlands Rd,,,,5609,5619,5608,5618,N,,,2024/11/18 21:50:32.000,248.984
15078,ACT,123.842772467875591,513471,RLO,B,"50","2",N,N,Sooke,Sooke,6430,Woodlands Rd,,,,5621,5645,5620,5644,N,,,2024/11/18 21:50:32.000,248.984
15079,ACT,78.627012485521306,513472,RLO,B,"50","2",N,N,Sooke,Sooke,6430,Woodlands Rd,,,,5647,5663,5646,5662,N,,,2024/11/18 21:50:32.000,248.813
15080,ACT,168.462445229344809,513473,RLO,B,"50","2",N,N,Sooke,Sooke,6430,Woodlands Rd,,,,5665,5697,5664,5696,N,,,2024/11/18 21:50:32.000,246.303
15081,ACT,8.974059666616888,513474,RLO,B,"50","2",N,N,Sooke,Sooke,6430,Woodlands Rd,,,,5699,5699,5698,5698,N,,,2024/11/18 21:50:32.000,246.301
17018,ACT,116.067665050618160,1878700,RLO,B,"50","2",N,N,Sooke,Sooke,6430,Woodlands Rd,,,,5701,5733,5700,5732,N,,,2024/11/18 21:50:32.000,227.650
17019,ACT,91.485404573760533,1878701,RLO,B,"50","2",N,N,Sooke,Sooke,6430,Woodlands Rd,,,,5735,5759,5734,5758,N,,,2024/11/18 21:50:32.000,245.168
18871,ACT,65.515845807517849,2104156,RLO,B,"50","2",N,N,Sooke,Sooke,6430,Woodlands Rd,,,,5761,5773,5760,5772,N,,,2024/11/18 21:50:32.000,230.585
18872,ACT,49.001870972647566,2104157,RLO,B,"50","2",N,N,Sooke,Sooke,6430,Woodlands Rd,,,,5775,5779,5774,5778,N,,,2024/11/18 21:50:32.000,230.586
5788,ACT,78.386632461551258,301167,RLO,B,"50","2",N,N,Oak Bay,Oak Bay,29875,Woodlawn Cres,,,,2250,2298,2251,2299,N,,,2024/11/18 21:50:32.000,89.860
17838,ACT,159.513001725611360,1920813,RLO,B,"50","2",N,N,Metchosin,Metchosin,28790,Woodley Ghyll Dr,,,,1101,1127,1100,1126,N,,,2024/11/18 21:50:32.000,277.021
17839,ACT,232.416270945371878,1920814,RLO,B,"50","2",N,N,Metchosin,Metchosin,28790,Woodley Ghyll Dr,,,,1129,1165,1128,1164,N,,,2024/11/18 21:50:32.000,309.003
17840,ACT,197.799515766345536,1920815,RLO,B,"50","2",N,N,Metchosin,Metchosin,28790,Woodley Ghyll Dr,,,,1167,1199,1166,1198,N,,,2024/11/18 21:50:32.000,286.600
5175,ACT,297.916856229189307,300153,RLO,B,"50","2",N,N,Saanich,Saanich,10162,Woodley Rd,,,,1900,1998,1901,1999,N,,,2024/11/18 21:50:32.000,86.201
8084,ACT,202.251306736210722,305797,RLO,B,"50","2",N,N,Colwood,Colwood,27228,Woodpark Dr,,,,3101,3131,3100,3128,N,,,2024/11/18 21:50:32.000,200.789
13503,ACT,88.222677461090527,443648,RLO,B,"50","2",N,N,Colwood,Colwood,27228,Woodpark Dr,,,,3133,3149,3130,3148,N,,,2024/11/18 21:50:32.000,196.149
13504,ACT,79.692441779882742,443649,RLO,B,"50","2",N,N,Colwood,Colwood,27228,Woodpark Dr,,,,3151,3179,3150,3178,N,,,2024/11/18 21:50:32.000,201.230
1541,ACT,72.319428530313559,295186,RLO,B,"50","2",N,N,North Saanich,North Saanich,21696,Woodpecker Pl,,,,11170,11178,11171,11179,N,,,2024/11/18 21:50:32.000,56.112
8671,ACT,129.085514527889615,306816,RLO,B,"30","2",N,N,Highlands,Highlands,6228,Woodridge Pl,,,,2901,2969,2900,2968,N,,,2024/11/18 21:50:32.000,58.178
8672,ACT,412.153201147709581,306817,RLO,B,"50","2",N,N,Highlands,Highlands,6228,Woodridge Pl,,,,2971,3239,2970,3238,N,,,2024/11/18 21:50:32.000,349.862
8674,ACT,114.084734940732830,306819,RLO,B,"50","2",N,N,Highlands,Highlands,6228,Woodridge Pl,,,,3301,3309,3300,3308,N,,,2024/11/18 21:50:32.000,329.314
8676,ACT,256.687461453725348,306821,RLO,B,"50","2",N,N,Highlands,Highlands,6228,Woodridge Pl,,,,3311,3453,3310,3452,N,,,2024/11/18 21:50:32.000,357.840
8678,ACT,17.392301525962569,306823,RLO,B,"50","2",N,N,Highlands,Highlands,6228,Woodridge Pl,,,,,,,,N,,,2024/11/18 21:50:32.000,169.128
12398,ACT,194.954697057477887,399147,RLO,B,"50","2",N,N,Highlands,Highlands,6228,Woodridge Pl,,,,3561,3619,3560,3618,N,,,2024/11/18 21:50:32.000,12.811
12399,ACT,105.513435630455959,399148,RLO,B,"50","2",N,N,Highlands,Highlands,6228,Woodridge Pl,,,,3631,3683,3630,3682,N,,,2024/11/18 21:50:32.000,321.238
15039,ACT,97.449734077181063,513394,RLO,B,"50","2",N,N,Highlands,Highlands,6228,Woodridge Pl,,,,3455,3509,3454,3508,N,,,2024/11/18 21:50:32.000,334.925
19096,ACT,12.197252139723931,2309596,RLO,B,"50","2",N,N,Highlands,Highlands,6228,Woodridge Pl,,,,3621,3621,3620,3620,N,,,2024/11/18 21:50:32.000,348.743
19097,ACT,132.978110840194859,2309597,RLO,B,"50","2",N,N,Highlands,Highlands,6228,Woodridge Pl,,,,3623,3629,3622,3628,N,,,2024/11/18 21:50:32.000,7.120
12550,ACT,375.404766877683471,405934,RLO,B,"50","2",N,N,Langford,Langford,21610,Woodruff Rd,,,,3101,3239,3100,3238,N,,,2024/11/18 21:50:32.000,161.279
12551,ACT,12.698629860736945,405935,RLO,B,"50","2",N,N,Metchosin,Metchosin,21610,Woodruff Rd,,,,3241,3243,3240,3242,N,,,2024/11/18 21:50:32.000,168.161
15613,ACT,222.321078345433449,558104,RLO,B,"50","2",N,N,Metchosin,Metchosin,21610,Woodruff Rd,,,,3245,3287,3244,3286,N,,,2024/11/18 21:50:32.000,163.525
15614,ACT,6.937133386349148,558105,RLO,B,"50","2",N,N,Metchosin,Metchosin,21610,Woodruff Rd,,,,3289,3289,3288,3288,N,,,2024/11/18 21:50:32.000,169.828
7130,ACT,643.348549051882742,304179,RLO,B,"50","2",N,N,Saanich,Saanich,18647,Woodsend Dr,,,,1701,1739,1700,1738,N,,,2024/11/18 21:50:32.000,285.192
1646,ACT,57.071578993838955,295415,RLO,B,"50","2",N,N,Saanich,Saanich,27184,Woodside Pl,,,,941,949,940,948,N,,,2024/11/18 21:50:32.000,243.326
7421,ACT,103.561122260817541,304813,RLO,B,"50","2",N,N,Victoria,Victoria,17996,Woodstock Ave,,,,1100,1138,1101,1139,N,,,2024/11/18 21:50:32.000,100.804
7422,ACT,84.318490635684412,304814,RLO,B,"50","2",N,N,Victoria,Victoria,17996,Woodstock Ave,,,,1140,1198,1141,1199,N,,,2024/11/18 21:50:32.000,98.194
1063,ACT,48.890281038244403,294484,RLO,B,"50","2",N,N,Central Saanich,Central Saanich,31602,Woodsview Lane,,,,6690,6698,6691,6699,N,,,2024/11/18 21:50:32.000,4.798
1061,ACT,59.307876384928846,294482,RLO,B,"50","2",N,N,Central Saanich,Central Saanich,15725,Woodsview Pl,,,,,,,,N,,,2024/11/18 21:50:32.000,79.729
1062,ACT,83.274364919022673,294483,RLO,B,"50","2",N,N,Central Saanich,Central Saanich,15725,Woodsview Pl,,,,861,899,860,898,N,,,2024/11/18 21:50:32.000,90.810
6429,ACT,117.028647463603718,302209,RLO,B,"50","2",N,N,View Royal,View Royal,28052,Woodville Pl,,,,1,9,0,8,N,,,2024/11/18 21:50:32.000,64.041
1057,ACT,248.912894160593112,294477,RLO,B,"50","2",N,N,Central Saanich,Central Saanich,8061,Woodward Dr,,,,6740,6798,6741,6799,N,,,2024/11/18 21:50:32.000,342.406
1060,ACT,76.094152814063179,294481,RLO,B,"50","2",N,N,Central Saanich,Central Saanich,8061,Woodward Dr,,,,6720,6738,6721,6739,N,,,2024/11/18 21:50:32.000,333.802
1064,ACT,126.727306624717968,294485,RLO,B,"50","2",N,N,Central Saanich,Central Saanich,8061,Woodward Dr,,,,6670,6718,6671,6719,N,,,2024/11/18 21:50:32.000,332.430
1065,ACT,28.884952026444498,294486,RLO,B,"50","2",N,N,Central Saanich,Central Saanich,8061,Woodward Dr,,,,6660,6668,6661,6669,N,,,2024/11/18 21:50:32.000,314.434
1066,ACT,21.796060251797801,294487,RLO,B,"50","2",N,N,Central Saanich,Central Saanich,8061,Woodward Dr,,,,,,,,N,,,2024/11/18 21:50:32.000,244.471
6293,ACT,261.420180233709402,301998,RLO,B,"50","2",N,N,Central Saanich,Central Saanich,8061,Woodward Dr,,,,6800,6890,6801,6891,N,,,2024/11/18 21:50:32.000,320.923
14641,ACT,80.756941088399373,512608,RLO,B,"50","2",N,N,Central Saanich,Central Saanich,8061,Woodward Dr,,,,6892,6918,6893,6919,N,,,2024/11/18 21:50:32.000,346.720
2069,ACT,120.152993684260736,296117,RLO,B,"50","2",N,N,Esquimalt,Esquimalt,21788,Woodway Rd,,,,1255,1279,1254,1278,N,,,2024/11/18 21:50:32.000,279.594
14061,ACT,35.854183346493912,453532,RLO,B,"50","2",N,N,Esquimalt,Esquimalt,21788,Woodway Rd,,,,1251,1253,1252,1252,N,,,2024/11/18 21:50:32.000,262.489
14064,ACT,48.209042576809146,453535,RLO,B,"30","2",N,N,Esquimalt,Esquimalt,21788,Woodway Rd,,,,1243,1249,1240,1250,N,,,2024/11/18 21:50:32.000,221.751
7097,ACT,177.522811218797557,303832,RLO,B,"20","2",N,N,Central Saanich,Central Saanich,8799,Woodwyn Terr,,,,8100,8168,8111,8169,N,,,2024/11/18 21:50:32.000,352.706
6732,ACT,158.851082105397751,303024,RLO,B,"50","2",N,N,Oak Bay,Oak Bay,31762,Wootton Cres,,,,2500,2558,2501,2559,N,,,2024/11/18 21:50:32.000,41.107
14925,ACT,267.050541257036286,513231,RLO,B,"50","2",N,N,Metchosin,Metchosin,18598,Wootton Rd,,,,564,598,565,599,N,,,2024/11/18 21:50:32.000,300.314
18004,ACT,91.933332361952708,1921073,RLO,B,"50","2",N,N,Metchosin,Metchosin,18598,Wootton Rd,,,,536,550,535,551,N,,,2024/11/18 21:50:32.000,297.658
18005,ACT,85.421110738083257,1921074,RLO,B,"50","2",N,N,Metchosin,Metchosin,18598,Wootton Rd,,,,552,562,553,563,N,,,2024/11/18 21:50:32.000,299.376
2100,ACT,75.671037982465833,296155,RLO,B,"50","2",N,N,Esquimalt,Esquimalt,31945,Wordsley St,,,,981,999,980,998,N,,,2024/11/18 21:50:32.000,281.021
21922,ACT,97.339674716725952,2526922,RLO,B,"50","2",N,N,Esquimalt,Esquimalt,31945,Wordsley St,,,,,,,,N,,,2024/11/18 21:50:32.000,114.974
21923,ACT,92.808853120024764,2526923,RLO,B,"50","2",N,N,Esquimalt,Esquimalt,31945,Wordsley St,,,,,,,,N,,,2024/11/18 21:50:32.000,285.504
3701,ACT,62.837961210799961,298137,RLO,B,"50","2",N,N,Saanich,Saanich,19381,Wordsworth St,,,,3340,3378,3345,3379,N,,,2024/11/18 21:50:32.000,0.575
3708,ACT,250.242046831003194,298144,RLO,B,"50","2",N,N,Saanich,Saanich,19381,Wordsworth St,,,,3300,3338,3301,3343,N,,,2024/11/18 21:50:32.000,1.555
22736,ACT,47.680981415340014,2615205,RLO,B,"50","2",N,N,Saanich,Saanich,19381,Wordsworth St,,,,3200,3202,3201,3203,N,,,2024/11/18 21:50:32.000,2.141
22737,ACT,107.077700806470446,2615206,RLO,B,"50","2",N,N,Saanich,Saanich,19381,Wordsworth St,,,,3204,3238,3205,3239,N,,,2024/11/18 21:50:32.000,2.140
7893,ACT,180.398203808240680,305561,RLO,B,"50","2",N,N,Langford,Langford,5324,Worrall Dr,,,,901,951,900,952,N,,,2024/11/18 21:50:32.000,203.929
